"Media ID","Series Title","Episode Sort Title","Episode Title","Year","Season","Episode","Content Rating","Summary","Rating","User Rating","Studio","Originally Aired","Directors","Writers","Duration","Added","Updated","Poster url","Collection","Locked Fields","View Count"
"24525","Designing Women","N/A","Anthony, Jr.","1987","2","3","N/A","Anthony goes to extremes to impress his girlfriends' wealthy parents, inventing a pedigreed family -- then an uninvited dinner guest informs him he is the father of her child.","10.0","N/A","CBS","1987-09-28","David Trainer","Linda Bloodworth-Thomason","0:23:41","2018-08-03","2018-08-03","/library/metadata/24525/thumb/1533350835","N/A","N/A","N/A"
"24526","Designing Women","N/A","Killing All the Right People","1987","2","4","N/A","News that a friend and fellow decorator is dying of AIDS (and wants Sugarbakers to design his funeral) gets Mary Jo fired up at a PTA debate on sex education and contraception.","N/A","N/A","CBS","1987-10-05","Harry Thomason","Linda Bloodworth-Thomason","0:23:55","2018-08-03","2018-08-03","/library/metadata/24526/thumb/1533350835","N/A","N/A","N/A"
"24527","Designing Women","N/A","Half an Air Bubble Off","1987","2","5","N/A","When an eccentric client harasses the women with bizarre decorating requests, they decide to matchmake him with Bernice.","10.0","N/A","CBS","1987-10-19","Harry Thomason","Linda Bloodworth-Thomason","0:23:40","2018-08-03","2018-08-03","/library/metadata/24527/thumb/1533350835","N/A","N/A","N/A"
"24528","Designing Women","N/A","Dash Goff, the Writer","1987","2","6","N/A","Suzanne's visiting ex, a novelist who loves flowery Southern words and women, is in a writer's slump and contemplating suicide.","10.0","N/A","CBS","1987-10-26","David Trainer","Linda Bloodworth-Thomason","0:23:14","2018-08-03","2018-08-03","/library/metadata/24528/thumb/1533350835","N/A","N/A","N/A"
"24529","Designing Women","N/A","Heart Attacks","1987","2","7","N/A","Reese's fitness demonstration - arm wrestling an old buddy and sometime-rival -- causes a heart attack, and subsequent different treatment from Julia.","10.0","N/A","CBS","1987-11-09","Matthew Diamond","Linda Bloodworth-Thomason","0:23:14","2018-08-03","2018-08-03","/library/metadata/24529/thumb/1533350835","N/A","N/A","N/A"
"24530","Designing Women","N/A","Cruising","1987","2","8","N/A","Suzanne and Mary Jo become romantic rivals while doing a job aboard a cruise ship.","10.0","N/A","CBS","1987-11-16","Harry Thomason","Linda Bloodworth-Thomason","0:23:16","2018-08-03","2018-08-03","/library/metadata/24530/thumb/1533350835","N/A","N/A","N/A"
"24531","Designing Women","N/A","I'll Be Seeing You","1987","2","9","N/A","Charlene dreams the Sugarbakers back to WWII and the USO.","N/A","N/A","CBS","1987-11-23","[David Trainer]","Linda Bloodworth-Thomason","0:23:59","2018-08-03","2018-08-03","/library/metadata/24531/thumb/1533350835","N/A","N/A","N/A"
"24532","Designing Women","N/A","Stranded","1987","2","10","N/A","While Charlene, Julia and Mary Jo get the flu on a trip to St. Louis, a snowstorm forces Suzanne and Anthony to share a motel room in Tennessee.","10.0","N/A","CBS","1987-12-07","David Trainer","Linda Bloodworth-Thomason","0:23:13","2018-08-03","2018-08-03","/library/metadata/24532/thumb/1533350835","N/A","N/A","N/A"
"24533","Designing Women","N/A","Howard the Date","1987","2","11","N/A","It's the mercy date from Hell when the female Sugarbakers staff accompany dateless Howard the nerd to his high-school reunion. Their sympathy quickly wears off when he begins to boast about handling his ""four women.""","10.0","N/A","CBS","1987-12-14","Harry Thomason","Linda Bloodworth-Thomason","0:23:07","2018-08-03","2018-08-03","/library/metadata/24533/thumb/1533350835","N/A","N/A","N/A"
"24534","Designing Women","N/A","I'll Be Home For Christmas","1987","2","12","N/A","Charlene and Anthony scheme to outsmart Mary Jo's disbelieving son on Christmas Eve -- until their hired Santa beats them to it, by swiping the Sugarbakers' Christmas gifts.","10.0","N/A","CBS","1987-12-21","[Harry Thomason]","Linda Bloodworth-Thomason","0:23:14","2018-08-03","2018-08-03","/library/metadata/24534/thumb/1533350835","N/A","N/A","N/A"
"24535","Designing Women","N/A","Great Expectations","1988","2","13","N/A","Anthony is dismayed when an old prison cellmate arrives at Sugarbaker's with a business proposition -- he wants Anthony to become his partner.","N/A","N/A","CBS","1988-01-04","David Trainer","Linda Bloodworth-Thomason","0:23:21","2018-08-03","2018-08-03","/library/metadata/24535/thumb/1533350835","N/A","N/A","N/A"
"24536","Designing Women","N/A","Second Time Around","1988","2","14","N/A","Charlene withdraws after being dumped by her boyfriend Bill, who is still grieving the loss of his first wife.","N/A","N/A","CBS","1988-01-11","David Trainer","Linda Bloodworth-Thomason","0:23:45","2018-08-03","2018-08-03","/library/metadata/24536/thumb/1533350835","N/A","N/A","N/A"
"24537","Designing Women","N/A","Oh, Brother","1988","2","15","N/A","Julia and Suzanne disagree on how to handle the arrival of their half-brother, a recently discharged mental patient with aspirations to stand-up comedy.","N/A","N/A","CBS","1988-01-18","David Trainer","Linda Bloodworth-Thomason","0:23:01","2018-08-03","2018-08-03","/library/metadata/24537/thumb/1533350835","N/A","N/A","N/A"
"24538","Designing Women","N/A","There's Some Black People Coming to Dinner","1988","2","16","N/A","Mary Jo gives Claudia permission to go to a school dance with a black youth, contrary to his father's wishes.","N/A","N/A","CBS","1988-01-25","Jack Shea","Linda Bloodworth-Thomason","0:23:14","2018-08-03","2018-08-03","/library/metadata/24538/thumb/1533350835","N/A","N/A","N/A"
"24539","Designing Women","Return of Ray Don","The Return of Ray Don","1988","2","17","N/A","A penniless Suzanne faces stiff fines for back taxes, so after trying to charm Ray Don at the IRS, she sells off her possession and considers marriage to wealthy octogenarian Wilmont Oliver.","N/A","N/A","CBS","1988-02-01","David Trainer","Linda Bloodworth-Thomason","0:23:12","2018-08-03","2018-08-03","/library/metadata/24539/thumb/1533350836","N/A","N/A","N/A"
"24540","Designing Women","N/A","High Rollers","1988","2","18","N/A","After Charlene unwittingly puts a bug in Suzanne's ear by relating the success story of Fred Smith, founder of Federal Express, Suzanne flits off to Atlantic City with Charlene and Anthony in hopes of winning a bundle to pay off debts by employing Anthony's gambling expertise.","N/A","N/A","CBS","1988-02-08","Harry Thomason","Linda Bloodworth-Thomason","0:23:16","2018-08-03","2018-08-03","/library/metadata/24540/thumb/1533350836","N/A","N/A","N/A"
"24541","Designing Women","Incredibly Elite Bona Fide Blue-Blood Beaumont Driving Club","The Incredibly Elite Bona Fide Blue-Blood Beaumont Driving Club","1988","2","19","N/A","Suzanne and Julia clash over a posh club's offer of membership when Suzanne discovers discrimination in the club's by laws.","N/A","N/A","CBS","1988-02-15","Matthew Diamond","Linda Bloodworth-Thomason","0:23:53","2018-08-03","2018-08-03","/library/metadata/24541/thumb/1533350836","N/A","N/A","N/A"
"24542","Designing Women","N/A","How Great Thou Art","1988","2","20","N/A","Scruples cause Charlene to resign from her church after she loses faith in her minister when he votes against allowing women in the ministry.","N/A","N/A","CBS","1988-02-22","Harry Thomason","Linda Bloodworth-Thomason","0:24:03","2018-08-03","2018-08-03","/library/metadata/24542/thumb/1533350836","N/A","N/A","N/A"
"24543","Designing Women","N/A","Ted-Bare","1988","2","21","N/A","On the brink of marrying a young woman, Ted begins to appreciate ex-wife Mary Jo's maturity, but his sudden attentiveness strikes everyone else as suspicious.","N/A","N/A","CBS","1988-03-21","Hal Holbrook","Linda Bloodworth-Thomason","0:24:01","2018-08-03","2018-08-03","/library/metadata/24543/thumb/1533350836","N/A","N/A","N/A"
"24544","Designing Women","N/A","Reservations for Eight","1988","2","22","N/A","A romantic ski weekend becomes a battle of the sexes when an avalanche sidelines the Sugarbakers ladies and their boyfriends.","N/A","N/A","CBS","1988-03-28","Hal Holbrook","Linda Bloodworth-Thomason","0:24:20","2018-08-03","2018-08-03","/library/metadata/24544/thumb/1533350836","N/A","N/A","N/A"
"24546","Designing Women","N/A","Reservations for 12, Plus Ursula","1988","3","1","N/A","A voluptuous maid disrupts a romantic Thanksgiving at the beach.","N/A","N/A","CBS","1988-11-14","David Trainer","Linda Bloodworth-Thomason","0:23:11","2018-08-03","2018-08-03","/library/metadata/24546/thumb/1533350836","N/A","N/A","N/A"
"24547","Designing Women","Candidate","The Candidate","1988","3","2","N/A","Julia runs for a seat on the local board of commissioners, but her outspokenness may cost her the election.","N/A","N/A","CBS","1988-11-21","David Trainer","Linda Bloodworth-Thomason","0:23:14","2018-08-03","2018-08-03","/library/metadata/24547/thumb/1533350836","N/A","N/A","N/A"
"24548","Designing Women","N/A","E.P. Phone Home","1988","3","3","N/A","While touring Graceland on VIP tickets, Julia is touched when a truck driver tells how the King influenced his life.","N/A","N/A","CBS","1988-11-28","David Trainer","Linda Bloodworth-Thomason","0:23:13","2018-08-03","2018-08-03","/library/metadata/24548/thumb/1533350837","N/A","N/A","N/A"
"24549","Designing Women","N/A","Getting Married and Eating Dirt","1988","3","4","N/A","Bernice asks the ladies to be her wedding attendants when she receives a marriage proposal from a TV pitchman -- who habitually proposes to every woman he meets.","N/A","N/A","CBS","1988-12-05","David Trainer","Linda Bloodworth-Thomason","0:23:15","2018-08-03","2018-08-03","/library/metadata/24549/thumb/1533350837","N/A","N/A","N/A"
"24550","Designing Women","N/A","Big Haas and Little Falsie","1988","3","5","N/A","Mary-Jo contemplates breast enlargement after receiving an inheritance from her uncle Dude stipulating that she must spend it on something frivolous.","N/A","N/A","CBS","1988-12-12","Harry Thomason","Linda Bloodworth-Thomason","0:23:20","2018-08-03","2018-08-03","/library/metadata/24550/thumb/1533350838","N/A","N/A","N/A"
"24551","Designing Women","N/A","Hard Hats and Lovers","1988","3","6","N/A","Suzanne convinces Charlene that Bill should date more before they get serious, and the ladies plan revenge on a bunch of sexist hardhats working across the street.","N/A","N/A","CBS","1988-12-19","David Trainer","Linda Bloodworth-Thomason","0:23:15","2018-08-03","2018-08-03","/library/metadata/24551/thumb/1533350838","N/A","N/A","N/A"
"24552","Designing Women","N/A","Curtains","1989","3","7","N/A","Striking laborers from a textile factory besiege the company, and the Sugarbakers women come to respect them for surviving their terrible working conditions.","N/A","N/A","CBS","1989-01-02","David Trainer","Linda Bloodworth-Thomason","0:23:13","2018-08-03","2018-08-03","/library/metadata/24552/thumb/1533350839","N/A","N/A","N/A"
"24553","Designing Women","Wilderness Experience","The Wilderness Experience","1989","3","8","N/A","The women embark on a wilderness survival course designed to build leadership -- but it's first-time camper Bernice who ultimately takes command.","N/A","N/A","CBS","1989-01-09","David Trainer","Linda Bloodworth-Thomason","0:23:24","2018-08-03","2018-08-03","/library/metadata/24553/thumb/1533350839","N/A","N/A","N/A"
"24554","Designing Women","N/A","Tyrone","1989","3","9","N/A","Acting as surrogate brother a troubled youth, Anthony remembers his own painful childhood, and when Julia puts her trust in Anthony's juvenile charge, it only gets her photo on the evening news.","N/A","N/A","CBS","1989-01-16","David Trainer","Linda Bloodworth-Thomason","0:23:27","2018-08-03","2018-08-03","/library/metadata/24554/thumb/1533350839","N/A","N/A","N/A"
"24555","Designing Women","N/A","Mr. Bailey","1989","3","10","N/A","The designers are determined that a recently deceased client's last wish be honored -- to leave her millions (and the ladies' prepaid services) to her cat.","N/A","N/A","CBS","1989-01-23","David Trainer","Pam Norris","0:23:15","2018-08-03","2018-08-03","/library/metadata/24555/thumb/1533350840","N/A","N/A","N/A"
"24556","Designing Women","Naked Truth","The Naked Truth","1989","3","11","N/A","Mary Jo, Charlene and Anthony feign nonchalance at a nudist colony, the Sugarbakers' nieces visit.","N/A","N/A","CBS","1989-02-13","Iris Dugow","Linda Bloodworth-Thomason","0:23:31","2018-08-03","2018-08-03","/library/metadata/24556/thumb/1533350840","N/A","N/A","N/A"
"24557","Designing Women","Junies","The Junies","1989","3","12","N/A","Charlene becomes a part-time saleswoman for ""Lady Jun"" cleaning products, and when she repeatedly succumbs to psychological pressure from her friend Libby despite her stated intention to quit, Julia determines to rescue her from this ""cult"" -- and winds up taking on Lady Jun herself. Meanwhile, Anthony receives an unusual nomination from his junior college -- as homecoming queen -- and gets unexpected support from Suzanne.","10.0","N/A","CBS","1989-02-20","David Trainer","Pam Norris","0:23:14","2018-08-03","2018-08-03","/library/metadata/24557/thumb/1533350841","N/A","N/A","N/A"
"24558","Designing Women","N/A","One Sees, the Other Doesn't","1989","3","13","N/A","Suzanne didn't spend one week and $2,000 at a spa to be asked out by a blind client who can't appreciate her radiance -- especially since she finds it difficult to believe that he is attracted by her personality.","10.0","N/A","CBS","1989-02-27","Ron Troutman","Pam Norris","0:23:37","2018-08-03","2018-08-03","/library/metadata/24558/thumb/1533350841","N/A","N/A","N/A"
"24559","Designing Women","N/A","Odell","1989","3","14","N/A","Sugarbakers becomes the site of a Southern family feud after Charlene's brother arrives and announces he is marrying the daughter of a longtime family rival, Anthony partners Bernice in a dance contest.","10.0","N/A","CBS","1989-03-06","Dwayne Hickman","Cassandra Clark - Debbie Pearl","0:23:14","2018-08-03","2018-08-03","/library/metadata/24559/thumb/1533350842","N/A","N/A","N/A"
"24560","Designing Women","N/A","Full Moon","1989","3","15","N/A","A full moon coincides with strange occurrences, including Mary Jo's sudden conviction that Claudia and her boyfriend are up to no good.","N/A","N/A","CBS","1989-03-13","David Trainer","Linda Bloodworth-Thomason","0:23:14","2018-08-03","2018-08-03","/library/metadata/24560/thumb/1533350842","N/A","N/A","N/A"
"24561","Designing Women","N/A","Mr. Meal Ticket","1989","3","16","N/A","Mary-Jo overreacts to J.D.'s losing his job and moving in with her, but a psychic helps her sort out her feelings.","N/A","N/A","CBS","1989-03-20","Hal Holbrook","Linda Bloodworth-Thomason","0:23:14","2018-08-03","2018-08-03","/library/metadata/24561/thumb/1533350842","N/A","N/A","N/A"
"24562","Designing Women","Engagement","The Engagement","1989","3","17","N/A","Charlene, now happily engaged, dreads meeting Bill's intimidating mother and aunt, Mary Jo gives the dating game another try, with a much younger man.","N/A","N/A","CBS","1989-03-27","David Trainer","Pam Norris","0:23:39","2018-08-03","2018-08-03","/library/metadata/24562/thumb/1533350843","N/A","N/A","N/A"
"24563","Designing Women","N/A","Come On and Marry Me, Bill","1989","3","18","N/A","Charlene's wedding is in jeopardy when she finds Bill handcuffed to a scantily clad dancer after his stag party.","N/A","N/A","CBS","1989-04-10","David Trainer","Linda Bloodworth-Thomason","0:23:11","2018-08-03","2018-08-03","/library/metadata/24563/thumb/1533350843","N/A","N/A","N/A"
"24564","Designing Women","Women of Atlanta","The Women of Atlanta","1989","3","19","N/A","A photographer shooting a magazine spread on the women of Atlanta asks the decorators to participate, but they become suspicious when he keeps encouraging sexier poses.","N/A","N/A","CBS","1989-05-01","Harry Thomason","Linda Bloodworth-Thomason","0:23:15","2018-08-03","2018-08-03","/library/metadata/24564/thumb/1533350843","N/A","N/A","N/A"
"24565","Designing Women","N/A","Stand and Fight","1989","3","20","N/A","When Mary Jo is mugged, the Sugarbaker women take a self-defense course.","N/A","N/A","CBS","1989-05-08","David Trainer","Pam Norris","0:23:14","2018-08-03","2018-08-03","/library/metadata/24565/thumb/1533350844","N/A","N/A","N/A"
"24566","Designing Women","Last Humorously-Dressed Bellboy in America","The Last Humorously-Dressed Bellboy in America","1989","3","21","N/A","When she discovers him working as a bellboy/pianist, the accountant who absconded with her life savings offers Suzanne a deal.","N/A","N/A","CBS","1989-05-15","David Trainer","Linda Bloodworth-Thomason","0:23:07","2018-08-03","2018-08-03","/library/metadata/24566/thumb/1533350845","N/A","N/A","N/A"
"24567","Designing Women","N/A","Julia Drives Over the First Amendment","1989","3","22","N/A","A nearby newsstand selling pornography offends Julia, to the point where she drives her car straight through it, and pits her against an equally determined publisher in the ensuing court battle.","N/A","N/A","CBS","1989-05-22","David Trainer","Pam Norris","0:23:14","2018-08-03","2018-08-03","/library/metadata/24567/thumb/1533350845","N/A","N/A","N/A"
"16183","The Dick Van Dyke Show","N/A","3 Classic Episodes","N/A","0","1","TV-G","N/A","N/A","N/A","CBS","N/A","Don Weis","Carl Reiner","1:19:25","2017-08-06","2017-08-06","/library/metadata/16183/thumb/1502063554","N/A","N/A","N/A"
"16182","The Dick Van Dyke Show","N/A","3 Classic Episodes","N/A","0","2","TV-G","N/A","N/A","N/A","CBS","N/A","N/A","N/A","1:18:32","2017-08-06","2017-08-06","/library/metadata/16182/thumb/1502063515","N/A","N/A","N/A"
"24792","Doc Martin","N/A","Going Bodmin","2004","1","1","TV-PG","Former surgeon Dr Martin Ellingham arrives in the sleepy Cornish hamlet of Portwenn, replacing the former GP who has died. He alienates a woman on the plane, is driven off the road, breaks up a marriage, and is mocked by teenagers only to realize that adjusting to village life is not going to be plain sailing. With his abrasive manner, sharp suits, and flashy car, he's like a fish out of water.","8.4","N/A","ITV","2004-09-02","Ben Bolt - Caroline Catz - Ian McNeice","Dominic Minghella","0:46:43","2018-12-26","2018-12-27","/library/metadata/24792/thumb/1545940335","N/A","N/A","N/A"
"24793","Doc Martin","N/A","Gentlemen Prefer","2004","1","2","TV-PG","Dr Martin Ellingham's practice is officially open for business. Despite his disastrous introduction to life in the sleepy village of Portwenn, the former surgeon has decided to stay and give it a go. The waiting room is full with patients enjoying tea and biscuits served by Elaine, who is busy with a personal call on the phone. It seems the previous GP allowed his patients to treat the surgery as a drop-in cafÃ© to share their ailments, but not necessarily to seek medical treatment. Martin announces to the packed waiting room that unless they have a genuine ailment they should all leave. Stunned and embarrassed, everyone shuffles out, leaving just one man, sour-faced former teacher Roger Fenn who has a nasty cough. Martin tells Fenn he must be referred to a specialist for a biopsy on a lump on his neck. But Fenn accuses the doctor of time-wasting and storms out. Elaine's inefficiency pushes Martin over the edge when she gives him an unreadable message about a sick child, with no name or phone number for him to contact. Angry at Elaine's consistent complacency, Martin sacks her on the spot. News of the sacking spreads around the village like wildfire, and Martin becomes universally disliked. The cafÃ© won't serve him, and patients are cancelling appointments. Martin takes a call from the hospital about the results of Roger Fenn's biopsy. It's not good news, and Martin decides he must tell Fenn face to face.","8.0","N/A","ITV","2004-09-09","Ben Bolt - Caroline Catz - Ian McNeice","Dominic Minghella","0:46:19","2018-12-26","2018-12-27","/library/metadata/24793/thumb/1545940335","N/A","N/A","N/A"
"24794","Doc Martin","N/A","Sh*t Happens","2004","1","3","TV-PG","Dr Martin Ellingham makes his debut on the local radio station, Radio Portwenn. He's not a natural in front of the microphone, and the interview is like pulling teeth for presenter Caroline. She's furious with his monosyllabic answers to her questions. Bert Large is in dispute with his son Al over his future in the plumbing business. Al desperately wants to change career. He's determined to go to college to learn about computers and break away from the family business. His father won't hear of it. Their row prompts Al to leave, breaking his dad's heart. Bert shares his woes with Martin, who tells him he fell out with his father too, and still doesn't speak to him. A nasty stomach bug is sweeping through Portwenn. People are dropping like flies, and filling Martin's surgery. The local pharmacist has been busy with customers seeking remedies. Martin decides he must try to track the source of the bug, and heads for the swimming pool. The staff assures him the water is checked rigorously. But Martin tells them they must close the pool immediately. When they refuse Martin makes his own announcement to every one in the pool about something dangerous in the water. It creates mass panic as everyone tries to scramble out at once. Martin's theory loses credibility when patients who have never been near the pool develop symptoms. He makes a return visit to Radio Portwenn to warn people on air that the culprit is Portwenn's water supply. Caroline is furious. The last time the village had a scare about contaminated water supply it almost closed down. After the broadcast villagers are equally furious with Martin, and vent their anger on him as he walks away from the radio station. Bert thinks he has the answer to the problem. He's been bottling spring water as a side line, and presents a bottle to Martin to try. Bert claims it is from an ancient spring """"beneath the green hills of France"""". Business is booming since Martin's radio warning.","8.3","N/A","ITV","2004-09-16","Ben Bolt - Caroline Catz - Ian McNeice","Dominic Minghella","0:46:26","2018-12-26","2018-12-27","/library/metadata/24794/thumb/1545940335","N/A","N/A","N/A"
"24795","Doc Martin","Portwenn Effect","The Portwenn Effect","2004","1","4","TV-PG","It's the Portwenn Players dance, an auspicious event in the village's social calendar, and Bert is in charge of selling tickets. Louisa buys two tickets and invites Martin. But Martin doesn't do dancing, and most certainly doesn't do social occasions. Even Bert with his sharp sales tactics can't persuade him. Louisa offers her spare ticket to Mark. He thinks it must be his lucky day, especially when Bert suggests that Louisa fancies him. On a school wildlife trip, Louisa has to deal with troublesome ten year old Peter Cronk. He's a clever boy, but he's a rebel, and hates every minute of his school days. He's determined to wreck the trip to Mrs Potter's house where the children are learning about bird life. Sure enough when Mrs Potter steps into her garden she finds her prized bird tables have been smashed, and Peter is the prime suspect. Peter is called to the school head's office to be reprimanded. Mark says there has been a spate of criminal damage in village gardens. He suggests to Peter that he could help to make some new bird tables. But the belligerent boy says he'd rather be arrested. Peter's mother despairs of her son. At the surgery Mark has an appointment with Martin to discuss an embarrassing dilemma. He fears his lack of success with the opposite sex is something to do with size, and wants to hear the doctor's opinion of what is normal! After all he has a date with Louisa, and money is no object if he can make things 'normal'. Martin is flabbergasted by Mark's confession and may be just a bit jealous? Martin has to make a home visit to Stewart James, the park ranger on Bodmin Moor. Elaine tries to warn him about Stewart before he sets off, but Martin isn't listening. He's in for a shock.","7.4","N/A","ITV","2004-09-23","Ben Bolt - Caroline Catz - Ian McNeice","Dominic Minghella","0:46:36","2018-12-26","2018-12-27","/library/metadata/24795/thumb/1545940335","N/A","N/A","N/A"
"24796","Doc Martin","N/A","Of All the Harbours in All the Towns","2004","1","5","TV-PG","An old flame of Joan's sails back into her life and whisks her off her feet. But John Slater is seriously ill with a life threatening heart condition, as Doc Martin discovers when he insists on running tests on John. Slater wants to rekindle the love affair with Joan and sail off into the sunset with her. But Martin is anxious for Joan that she will have to nurse a very sick man. Schoolgirl Melanie Gibson, one of Port Isaac's bevy of teenage beauties, develops a crush on the doctor. He's her hero after he puts her dislocated shoulder back, and stops the agonising pain she has been suffering. Martin fears the wrath of her father when the girl keeps turning up at the surgery. She's only 15. But when Melanie's father Alan comes to visit, it is he who does the apologising for his daughter's behaviour. Martin warns Slater that he should be in hospital. If he doesn't get treatment he could be dead in six weeks. He also tells him it's inappropriate to be carrying on like a teenager with his Aunt Joan. Joan confesses she still loves John. She fell in love with him when she was still married. Now with her husband dead there's no reason for her not to be with the man she really loves. Martin tries to warn Joan not to get involved with John Slater again. He knows the prognosis is not good, but patient confidentiality prevents him telling Joan just how ill John is. Martin can also see how happy his aunt is, and learns how Joan had given up John for her husband Phil, and for Martin when he was a boy. Martin's father had refused to let his son stay with Joan while she was having the affair with John. There's romance in the air between Al and Elaine. He's always had a soft spot for her. Thinking that she has split with her boyfriend, Al tries to woo her, by downloading a special selection of music onto an expensive ipod for her.","8.0","N/A","ITV","2004-09-30","Ben Bolt - Caroline Catz - Ian McNeice","Dominic Minghella","0:46:31","2018-12-26","2018-12-27","/library/metadata/24796/thumb/1545940335","N/A","N/A","N/A"
"24797","Doc Martin","N/A","Haemophobia","2004","1","6","TV-PG","The tourist season has arrived in Portwenn. Disgruntled by the invasion of holidaymakers, Martin grimaces as he makes his way through the crowds. Then he notices an attractive woman, and stops to stare...at her chest! Not surprisingly she's annoyed at his blatancy. And she can't believe it when he says he'd like to examine her chest. Martin was actually trying to warn the woman about the dangers of sunbathing for fear of skin cancer, but his usual abrupt and quirky manner has caused offence. She tells him to go away in no uncertain terms. Louisa has witnessed the encounter, and advises Martin that he should have explained to the woman that he is a doctor to prevent her from thinking he is a pervert. At the surgery Adrian Pitts is waiting to see Martin. He's hovering lecherously over Elaine, getting a perfect view of her cleavage. He's one of Martin's former pupils, and has come for a reference. But Martin recalls he was not exactly a star pupil. Gossip about the blood phobia which forced Martin to terminate his brilliant career as a surgeon seems to have spread round the village like wild fire. Two patients in the surgery can't resist mentioning the 'b' word to Martin. Then he gets an urgent call from the pub. Bert has had a terrible accident while working there, and he's bleeding profusely. The sight of blood pouring from Bert's wound begins to trigger the all too familiar panic attacks for Martin. But on closer examination he realises the blood is actually tomato ketchup. Martin is not amused. He deduces that Roger Fenn must have been blabbing to the village, even though he promised to keep the phobia a secret. Martin challenges Roger as to why he has been gossiping. Roger is angry that Martin thinks he cannot be trusted with a secret, and denies spilling the beans. The whole village is buzzing with the rumours about the doctor's phobia. It even becomes the topic of hot discussion on Radio Portwenn's phone-in show. Martin can't believe what he is hearing on his car radio. He stops and phones into the radio station to put the record straight. But still he is the butt of village jokes.","7.5","N/A","ITV","2004-10-07","Ben Bolt - Caroline Catz - Ian McNeice","Dominic Minghella","0:46:42","2018-12-26","2018-12-27","/library/metadata/24797/thumb/1545940335","N/A","N/A","N/A"
"24802","Doc Martin","N/A","Old Dogs","2005","2","1","TV-PG","Season Premiere. Dr Ellingham visits an elderly patient in the villiage, but has to contend with her irate son, who turns out to be one of Louisa's ex-boyfriends. Things become even more complicated when he meets the new receptionist and sees a patient who claims he was injured while being mugged but refuses to give a statement to the police.","8.2","N/A","ITV","2005-11-10","N/A","N/A","0:45:43","2018-12-26","2018-12-27","/library/metadata/24802/thumb/1545940335","N/A","N/A","N/A"
"24803","Doc Martin","N/A","In Loco","2005","2","2","TV-PG","An outbreak of what the Doc suspects is Impetigo leads to problems for Louisa, who must decide whether to follow the Doc's orders to force the infected children to stay at home, or to help the parents by allowing the children to attend school. The decision is made harder by her impending interview to take over the job of Head Teacher - in front of a board of governors that (to his surprise) includes Doc Martin. Meanwhile, an accident in the Fish and Chip shop leaves Bert behind the fryers and the owner's son, Peter, in need of somewhere to stay while his mother is in hospital. His first choice is with none other than a certain Doctor Martin Ellingham...","7.2","N/A","ITV","2005-11-17","N/A","N/A","0:46:25","2018-12-26","2018-12-27","/library/metadata/24803/thumb/1545940335","N/A","N/A","N/A"
"24804","Doc Martin","N/A","Blood is Thicker","2005","2","3","TV-PG","The Doc deals with a strange family who seem reluctant to let him make house calls, and whose passion for taxidermy seems to hint at a dark secret involving their missing mother. PC Mystow also has family problems when his overbearing sister moves in a sets up shop - much to the Doc's disgust - as a herbalist. A chance remark by Pauline sets Al on a path that could well destroy his relationship with Bert.","7.7","N/A","ITV","2005-11-24","N/A","N/A","0:46:37","2018-12-26","2018-12-27","/library/metadata/24804/thumb/1545940335","N/A","N/A","N/A"
"24805","Doc Martin","N/A","Aromatherapy","2005","2","4","TV-PG","The people of Portwenn are concerned for Radio Portwenn's DJ Caroline Bosman, whose increasingly erratic behaviour has them suspecting that she has been hitting the bottle. The Doc has to deal with an elderly patient whose personal aroma can clear a room, but is unable to determine a medical cause for the stench. PC Mylow hopes that his pheremone spray will endear him to a pretty newcomer to the village, while the Doc/Louisa/Danny triangle gets even more complicated.","7.5","N/A","ITV","2005-12-01","N/A","N/A","0:46:28","2018-12-26","2018-12-27","/library/metadata/24805/thumb/1545940335","N/A","N/A","N/A"
"24806","Doc Martin","N/A","Always on My Mind","2005","2","5","TV-PG","Pauline looks set to achieve her ambition of joining the Portwenn Lifeboat crew. However, her joy is short lived when she is confronted with the chauvinistic behaviour of her shipmates. Martin is accused of murder by the husband of a woman who died in his care.","8.0","N/A","ITV","2005-12-08","N/A","N/A","0:46:36","2018-12-26","2018-12-27","/library/metadata/24806/thumb/1545940335","N/A","N/A","N/A"
"24807","Doc Martin","Family Way","The Family Way","2005","2","6","TV-PG","Martin's estranged parents charming Christopher (John Woodvine) and Margaret (Claire Bloom) make a surprise visit, school secretary Maureen Tracey (Ruth Sheen) visits the doctor with what she thinks it is a thyroid problem, PC Mark Mylow announces he's getting engaged, and when Danny Steel collapses, Dr Ellingham has to carry out emergency surgery to save his life.","7.0","N/A","ITV","2005-12-15","N/A","N/A","0:46:21","2018-12-26","2018-12-27","/library/metadata/24807/thumb/1545940335","N/A","N/A","N/A"
"24808","Doc Martin","N/A","Out of the Woods","2005","2","7","TV-PG","PC Mark Mylow can't persuade Dr Ellingham to be his best man, but Al Large agrees. The stag weekend â€“ a camping trip â€“ goes wrong when an adder bites Markâ€™s ankle and he suffers a potentially fatal allergic reaction. Meanwhile, Dr Ellingham deals with a spate of weever fish stings among teenage boys playing a dangerous game of dare.","7.7","N/A","ITV","2005-12-22","N/A","N/A","0:46:40","2018-12-26","2018-12-27","/library/metadata/24808/thumb/1545940335","N/A","N/A","N/A"
